product_id,product_name,main_category,sub_category,price(OMR),about_product,img_link
B09YV4RG4D,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces - Black",Electronics,SmartWatches,33.596,"Fire-Boltt is India' No 1 Wearable Watch Brand Q122 by IDC Worldwide quarterly wearable device tracker Q122.ã€1.69â€ HD Large Touch Screenã€‘- Fire-Boltt Ninja 3 comes with a 1.69â€ HD Full Touch Display for smooth swipes and clear vision;ã€SPO2/ Oxygen, Heart Rateã€‘ - Fire-Boltt Ninja 3 Smartwatch comes with real time 24*7 SPO2 / Blood Oxygen tracking, Dynamic Heart Rate Monitoring (If a patient is suffering from Covid 19 please use a medical device prescribed by the Doctor)|ã€60 workout modesã€‘- This smartwatch consists of 60 sports mode to track. Keep a track of all your activities and compare history to analyse your performance. Count steps, distance, and calories burned.;ã€IP68 Water Resistantã€‘- This smartwatch can withstand dust, spills, raindrops and is sweatproof too|ã€POWERFUL BATTERYã€‘ - About 7 days battery life and a Standby Time of 25 Days ã€Multiple Watch Facesã€‘- Unlimited Customized Built in Watch Faces and also multiple watch faces through the app;ã€Stay Social Stay Updatedã€‘ â€“ Inbuilt Social Media Notifications.|ã€All In One Smart Coachã€‘ - Track your Daily Steps, Sleep, Fitness, Sports, Heart Rate and SPO2 ã€Enjoy Music And Camera Controlã€‘ ã€IP68 Water Resistantã€‘- This smartwatch can withstand dust, spills, raindrops and is sweatproof too;Clasp type: Tang Buckle; water_resistance_level: water_resistant. System requirements: Compatible with android 4.4 or above, iOS 8.0 or above, Bluetooth version 5.1 or above.|Case Material Type: Plastic; Connectivity Technology: Bluetooth; Compatible Devices: Smartphonetablet; Band Material Type: Silicone; Color Name: Black; Human Interface Input: Touch Screenbuttons; Item Type Name: Smart Watch; Included Components: 1 Smartwatch, 1 Manual, 1 Magnetic Charger, 1 Warranty Card; Band Color: Black",https://m.media-amazon.com/images/I/41ApzUQQFVL._SX300_SY300_QL70_ML2_.jpg
B0B9959XF3,Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV AR32AR2841HDSB (Black),Electronics,Televisions,96.558,"Resolution : HD Ready (1366 x 768) | Refresh Rate : 60 Hertz | 178 Degree wide viewing angle|Connectivity: 2 HDMI ports to connect latest gaming consoles, set top box, Blu-ray Players | 2 USB ports to connect hard drives and other USB devices | Bluetooth 5.0 | SPDIF | Ethernet | Headphone out|Sound: 40Watts Soundbar | Dolby Audio|Smart TV Features: Certified Android TV 11 | Google Assistant | Chromecast built-in | Voice controlled Smart Remote | Hotkeys for Quick Access - Netflix, Prime Video, YouTube, Disney+Hotstar | 5 Picture Mode | 1.5GB RAM | 8GB Storage | 64bit Quad Core Processor|Display: High Definition | HDR10+ | HLG | Intelligent Frame Stabilization Engine | Dynamic Signal Calibration | 16.7 Million Colours | WCG | Super Brightness | Micro Dimming | Blue Light Reduction | 178 Degree Wide Viewing Angle|Warranty Information: 1 years comprehensive warranty provided by the manufacturer from date of purchase|Installation: Installation/Wall mounting/demo will be arranged by AHS Team. For any other information, please contact Amazon customer support.|Easy Returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description",https://m.media-amazon.com/images/I/51sUInS8MiL._SY300_SX300_QL70_FMwebp_.jpg
B07YC8JHMB,"Aquasure From Aquaguard Amaze RO+UV+MTDS,7L storage water purifier,suitable for borewell,tanker,municipal water (Grey) from Eureka Forbes",Home,WaterPurifiers,67.2,"Product technology- RO+UV+Taste Adjuster (MTDS), RO is certified to remove new age contaminants like lead,mercury & arsenic from the water while eliminating all viruses & bacterias.UV-C Purification ensures that every drop of water is as healthy & safe as water boiled for 20 minutes. Taste Adjuster (MTDS) provides sweet tasting water by adjustment of taste depending upon the source of water|The product is suitable for all water sources (tanker, borewell, municipal water). This purifier can be used for TDS up to 2000 PPM (use a TDS meter to find out the correct TDS of your water source before buying a water purifier).|Convenient Features: a) High Storage Capacity b) LED indication alerts when tank is full, when service is due & when cartridges need replacement c) Transparent tank allows you to check water levels easily d) Purified stored water can be dispensed even without electricity e) Flexible Installation- The purifier can be easily wall mounted or kept on the counter top|7 Liters water purifier with 6 stages of purification|Warranty Description: 1 year comprehensive domestic warranty on all parts excluding consumables.|Included Components: Water Purifier, User Manual,plumbing kit",https://m.media-amazon.com/images/I/31Gulp0B-0L._SX300_SY300_QL70_FMwebp_.jpg
B08YRMBK9R,"Candes 10 Litre Perfecto 5 Star Rated Automatic Instant Storage Electric Water Heater with Special Metal Body Anti Rust Coating With Installation Kit, 2KW Geyser (Ivory)",Home,WaterHeaters,26.456,"Type: Storage; Capacity: 10 Litres; Wattage: 2000 Watts; Pressure: 6.5 Bars ; BEE Rating: 5 Star Rated Energy Efficient Geyser Inner Tank Material: Stainless Steel (SS) Tank with special Anti-Rust coating - 2X Corrosion Resistance; Outer Body Material: Metal (CRCA) Product Dimensions: 42cm Height x 29 cm Length x 27 cm Width|Free Installation Kit - includes inlet & outlet connection pipes, teflon tape, fastener kit with screws for hanging at no extra cost.|Highest Saving: BEE 5-star rated with Advanced heat resistant Technology & Thermal Insulation for maximum Power Savings. Perfect if you want to go green. Multiple safety systems for protection against dry heating, overheating and overpressure; Double Protection with Thermal Auto Cut-Out and Multi-function Safety Valve. Quality check: 5 safety functions and 15 Quality checks by team of advanced professionals & technocrats to ensure only the best product reaches you.|Superior polymer coated 10Ltr capacity tank, nano poly bond technology for excellent corrosion resistance and oxidation resistance even in high temperature and pressure 100% ISI Marked & BIS approved Copper Heating Element to ensure powerful heating. ISO Approved Company & 5 Star Rating. Steel Tank is high grade 304 L Steel with overlapping welding with advanced technology & supreme quality material. Thermostat and Auto Cut out with cutting edge latest technology by Automatic Instruments (Al).|Warranty: 5 years on inner tank & 1 year comprehensive warranty for manufacturing defects Includes 1 Vertical Geyser with 1.5 m cord length & 3 pin socket, Free Installation Kit as shown, Installation to be done by the Customer by themselves Warranty Details- On-Site Service available at 500+ Cities & 13,500+ Pincodes, for others the product needs to be shipped to service hub. Activate warranty post purchase by product registration, please e-mail as mentioned in the images for activation.",https://m.media-amazon.com/images/I/21NKf-n3WdL._SX300_SY300_QL70_FMwebp_.jpg
B01GGKZ4NU,"AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter, Smartphone - 9 Feet (2.7 Meters) - White",Computers,Cables,4.179,"Connect Usb Type-C Enabled Devices (Macbook, Chromebook Pixel, Galaxy Note 7 Etc.) With Standard Usb Type-C 2.0 Enabled Devices And Accessories (Smartphones, Car/Wall Charger, Multi-Port Adapters Etc.)|Up To 480 Mbps Data Transfer Speed; Power Output Up To 5V, 3 Amp|Type-C Port Is Half The Width And One-Third The Height Of A Standard Usb-A Connector (Slightly Larger Compared To Lightning Or Micro-Usb Ports)|Certified By Usb-If To Be Compliant With Usb 2.0; 1 Year Limited Warranty|Ideal For Charging And Powering Usb Type-C Enabled Devices, As Well As Syncing Data, Photos And Music|Reversible Design - Easily Insert The Connector Into Any Type-C Enabled Device (Does Not Matter Which Side Is Up)",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41pOYlC-U8L._SX300_SY300_QL70_FMwebp_.jpg
B009P2LIL4,"Bajaj Majesty RX10 2000 Watts Heat Convector Room Heater (White, ISI Approved)",Home,RoomHeaters,12.936,"International design and styling|Two heat settings 1000 W and 2000 W. Rated Voltage : 230 V|Adjustable thermostat for desirable temperature|Fan forced hot air circulation|Cool touch housing with built in handle|Two way installation- vertical and horizontal|Heater in winter, personal fan in summer",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41qmt2a159L._SX300_SY300_QL70_FMwebp_.jpg
B09GP6FBZT,OpenTechÂ® Military-Grade Tempered Glass Screen Protector Compatible for iPhone 13/13 Pro / 14 with Edge to Edge Coverage and Easy Installation kit (6.1 Inches),Electronics,MobileAccessories,4.196,"TopDeals Mobile Accessories: It is 100% brand new tempered glass for iPhone 13 / 13 Pro / 14 (6.1 Inches) which is specially designed for edge to edge protection.|Real Experience: This iPhone 13 tempered glass is designed to provide the smooth experience with 99.9% transparency to allow you to feel a natural viewing experience.|Best Quality: This iPhone 13 pro tempered glass is ultra-thin (0.33 mm thickness) which is made by precise laser cut, exquisitely polished, good rounded edges and compatible for 3D touch. This iPhone 14 tempered glass promises full compatibility with touchscreen sensitivity and HD Clarity which retains the experience of the original glass. This iPhone 13 screen guard contains hydrophobic oleophobic screen coating which protects against sweat, oil and water.|Scratch proof: This iPhone 13 pro screen guard provides the 9H Hardness screen protector can effectively protect your phone from unwanted scuffs and scratches by knife, keys and some other hard substances. The surface of the iPhone 14 screen protector has a strong hardness and 9H tempered glass protects the entire front display. Don't get scratches even if scratched with keys in your pocket.|Compatible Device: iPhone 13 / 13 Pro / 14 (6.1 Inches) Easy Installation: This iPhone 13 edge to edge tempered glass is bubble free adhesive and easy to install. You can follow installation guidelines which printed on OpenTech box. Box Includes: iPhone 13 Pro gorilla tempered glass, Wet wipe, Microfiber screen cleaning cloth, Dust absorber sticker and OpenTech box with installation guidelines.",https://m.media-amazon.com/images/I/51WJbMPuROL._SX300_SY300_QL70_ML2_.jpg
B095X38CJS,"BRUSTRO Copytinta Coloured Craft Paper A4 Size 80 GSM Mixed Bright Colour 40 Sheets Pack (10 cols X 4 Sheets) Double Side Color for Office Printing, Art and Craft.",OfficeProducts,Paper,0.416,"Made at the renowned Fabriano paper mill in Italy.|Acid free paper.|Vibrant color pallette,Soft surface,80gsm.|Ideal for photocopies, laser and inkjet prints, fax, dividers, covers, collages, craft & punch craft; suitable in particular for office and schools, and all technical paper uses.",https://m.media-amazon.com/images/I/41WggyozHQL._SX300_SY300_QL70_FMwebp_.jpg
B074CWD7MS,"Digitek DTR 550 LW (67 Inch) Tripod For DSLR, Camera |Operating Height: 5.57 Feet | Maximum Load Capacity up to 4.5kg | Portable Lightweight Aluminum Tripod with 360 Degree Ball Head | Carry Bag Included (Black) (DTR 550LW)",Electronics,Accessories,10.479,"Premium finish light weight professional tripod with adjustable height, multi level locking and steady rubberized legs|Compatible with most video cameras, digital cameras, still cameras, GoPro devices and smartphones. Height Range: 615 mm - 1700 mm|Multipurpose head with Quick Release helps ensure fast transitions between shots|Built-in bubble head to adjust horizontal position and 3-way head with adjustable pan to allow for tilt and swivel motion with portrait or landscape options|This professional tripod features multipurpose head for DV camera's|Convinient accessories hook to latch all your shoot belongings|Recommended max load weight is 5kg for optimal performance",https://m.media-amazon.com/images/I/41NJeh+qQRL._SY300_SX300_.jpg
B08CZHGHKH,BESTORÂ® LCD Writing Tablet/pad 12 inches | Electronic Writing Scribble Board for Kids | Kids Learning Toy | Portable Ruff for LCD Paperless Memo Digital Tablet Notepad E-Writer/Writing/Drawing Pad Home/School/Office (Black),Computers,"Keyboards,Mice",5.876,"BESTOR 12-inch size Graphic Tablets for drawing, you can also carry it around everywhere. Furthermore, the child-safe material construction of this device makes it ideal for school, office, or car. Even, you can use this notepad as a message board for elderly people.|Compact and light design can be easily put into backpack and take it to anywhere. It can keep children quiet and busy when they are in home, car, airplane or in restaurant. Small size allows kids to put in the backpack or schoolbags.|[Advanced Technology]:This E-Writing Board adopt the newest LCD pressure-sensitive technology, LCD writing surface creates lines of different thickness based on how hard you push - just like paper and pen,this version of screen has been widely praised.|[Lock & Erase Button]:Writing pad come with feature lock and un-lock, so that child can not remove anything.Erase your image or words with only touch of a button, convenient for kids drawing, making notes lists drafts doing the math and business etc.|[Environmentally friendly and a money saver]:you don't need to waste money on papers, pencils or erasers anymore, one writing tablet can repeat 100, 000 times. The inside Battery can be used at least 9 months which means Super low energy consumption.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41sK3J5ZQIL._SX300_SY300_QL70_FMwebp_.jpg
B0BP7XLX48,"Syncwire LTG to USB Cable for Fast Charging Compatible with Phone 5/ 5C/ 5S/ 6/ 6S/ 7/8/ X/XR/XS Max/ 11/12/ 13 Series and Pad Air/Mini, Pod & Other Devices (1.1 Meter, White)",Computers,Cables,8.396,"This sturdy and durable cable made of tpe and premium copper protects it from bending and coiling.|With data transfer speed up to 480 Mbps, it is built with safety protections with four-core copper wires promoting maximum signal while working.|It is tested bending ranges from 18k to 20k bends making it more durable, its 3d aluminium connector and laser welding technology make it hard to break and fits well giving a good connectivity-Phone charger cable.|Use it anywhere in the office or home or travelling, its easily foldable n fitted in a pocket to carry.|This cable comes with a charging & Data sync function.|This cable is unique in terms of design and multi-use and is positioned to provide the best comfort and performance while using.|Fast Charge&Data Sync: It can charge and sync simultaneously at a rapid speed, Compatible with any charging adaptor, multi-port charging station or power bank.",https://m.media-amazon.com/images/I/317OoQfs1gL._SX300_SY300_QL70_FMwebp_.jpg
B09LV13JFB,LOHAYA Voice Assistant Remote Compatible for Airtel Xstream Set-Top Box Remote Control with Netflix Function (Black) (Non - Voice),Electronics,Accessories,4.196,100% Best Quality Plastic Body and Soft Silicone Rubber Keypad|Remotes are checked by Testing Machine Before Shipment|Imported Generic Product Not by Airtel|Please Match the Image with Your Existing Remote Before Placing the Order,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31GCzAA+FyL._SY300_SX300_.jpg
B0814LP6S9,"PrettyKrafts Laundry Basket for clothes with Lid & Handles, Toys Organiser, 75 Ltr Grey",Home,LaundryOrganization,4.616,"MADE IN INDIA | Laundry baskets Combo of Lid & without Lid, which is a lightweight, water resistant & sturdy.|Durable and foldable laundry bags for organizing stuff in laundry room|Simple and elegant organizer to complement various interiors, Ideal for storing dirty laundry before cleaning, Clean using damp cloth; do not wash or dry|Sturdy structure stays upright even when empty, Foldable, lightweight and easy-to-store design|Dimension: Length(15)inch x Width(14)inch x Height(21.5)inch",https://m.media-amazon.com/images/I/31vN7I58EHL._SX300_SY300_QL70_FMwebp_.jpg
B09T39K9YL,"Redmi Note 11 Pro + 5G (Stealth Black, 6GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics,Smartphones,104.996,"Superior performance with Snapdragon 695 5G. With 7 5G bands making the device future-ready.|16.94cm(6.67) Super AMOLED display with 120Hz Refresh Rate protected by Corning Gorilla Glass 5|67W in-box charger powers massive 5000mAh battery for full dayâ€™s charge in 15 minutes|108MP triple camera set up with 8MP ultra-wide and 2MP macro sensor for flawless photography|EVOL. Pro Design for perfect ergonomics and a beautiful glass back design|The phone also comes with dual stereo speaker and Alexa hands-free feature|Get 2 months of YouTube Premium free!|Cellular Technology: 5g, 4g Lte; Headphones Jack: 3.5 Mm; Form Factor: Bar",https://m.media-amazon.com/images/I/41iEZV6nKbL._SX300_SY300_QL70_ML2_.jpg
B07PR1CL3S,"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrated Controls and Dual Modes(Luscious Black)",Electronics,Headphones,16.758,"Playback- It provides a massive battery backup of upto 15 hours for a superior playback time. Charging Time : 3 Hours|Drivers- Its 40mm dynamic drivers help pump out immersive HD audio all day long.|Earcushions- It has been ergonomically designed and structured as an on-ear headphone to provide the best user experience with its comfortable padded earcushions and lightweight design|Controls- You can control your music without hiccups using the easy access controls, communicate seamlessly using the built-in mic, access voice assistant and always stay in the zone|Dual Modes- One can connect to boAt Rockerz 450 via not one but two modes, Bluetooth as well as AUX|1 year warranty from the date of purchase",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/315vj6oj-FL._SX300_SY300_QL70_FMwebp_.jpg
B0BFWGBX61,"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports QC 2.0/3.0 Charging",Computers,Cables,1.466,"Compatible with all Type C enabled devices, be it an android smartphone (Mi, Samsung, Oppo, Vivo, Realme, OnePlus, etc), tablet, laptop (Macbook, Chromebook, etc)|Supports Quick Charging (2.0/3.0)|Unbreakable â€“ Made of special braided outer with rugged interior bindings, it is ultra-durable cable that wonâ€™t be affected by daily rough usage|Ideal Length â€“ It has ideal length of 1.5 meters which is neither too short like your typical 1meter cable or too long like a 2meters cable",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41rbKciLrcL._SX300_SY300_QL70_FMwebp_.jpg
B08MV82R99,Bajaj Waterproof 1500 Watts Immersion Rod Heater,Home,WaterHeaters,4.284,"Power: 1500 watts|Warranty: 2 year warranty on product|Water Proof Sealed terminals for safety and longer life|Plastic handle to prevent from shock & rust|Includes: 1 Unit immersion rod, instruction manual, warranty card",https://m.media-amazon.com/images/I/31XMh-zc1IL._SX300_SY300_QL70_FMwebp_.jpg
B07VNFP3C2,"Prestige 1.5 Litre Kettle 1500-watts, Red",Home,SmallKitchenAppliances,5.229,"Warranty: 1 year warranty provided by the manufacturer from date of purchase|Max 3 differentiators great features - i)automatic cutoff ii) 360 degree swivel base iii)single touch lid locking. Lockable Lid:Yes|Power: 1500 watts, Voltage(V): 230|Capacity: 1.5 liters , Power: 1500 watts|Customer should not wash the base of the kettle|For queries please call our customer care on all days from 8AM - 8PM|Customer should not fill the kettle above the maximum limit mentioned inside the kettle, it they overfill, at the time of boiling, water will touch the lid and due to the heat plastic smell might come and also due to overfilling leakage will happen",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41JCf4kTKgL._SX300_SY300_QL70_FMwebp_.jpg
B012MQS060,"Logitech MK215 Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Wireless, Compact Design, 2-Year Battery Life(Keyboard),5 Month Battery Life(Mouse) PC/Laptop- Black",Computers,"Keyboards,Mice",7.539,"WIRELESS MOUSE AND KEYBOARD COMBO:Reliable Logitech Wireless Technology: 2.4Ghz wireless keyboard. Switch Life : 2 Million Key Strokes|PLUG AND PLAY USB CONNECTION SETUP IS SIMPLEâ€”you just plug them into USB ports on your desktop, laptop, or netbook computer and start using it. Everything works right out of the box|EXCELLENT BATTERY LIFE:2 years battery life for keyboard and 5 months battery life for mouse, with two AAA batteries|HIGH DEFINITION OPTICAL MOUSE: Youâ€™ll enjoy smooth, responsive cursor control with high-definition optical tracking. The sculpted, ambidextrous shape feels good in either hand|SYSTEM COMPATIBILITY Compatible with Windows XP, Windows Vista, Windows 7, Windows 8 and Windows RT (ARM)|IN THE BOX: Keyboard, mouse, USB receiver, 2 AAA batteries (keyboard), 2 AAA batteries (mouse) and user documentation",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31SAqKSRWyL._SX300_SY300_QL70_FMwebp_.jpg
B0088TKTY2,"TP-LINK WiFi Dongle 300 Mbps Mini Wireless Network USB Wi-Fi Adapter for PC Desktop Laptop(Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.9-10.15 and Linux, WPS, Soft AP Mode, USB 2.0) (TL-WN823N),Black",Computers,NetworkAdapters,5.876,"300 Mbps Wi-Fi â€”â€” 300Mbps wireless speed ideal for smooth HD video, voice streaming and online gaming|Design â€”â€” Mini-sized design for convenient portability with a reliable high performance|SoftAP Mode â€”â€” Turn a wired internet connection to a PC or Laptop into a Wi-Fi hotspot|Â·Â  WPS â€”â€”Â Easily setup a secure wireless connection with one-touch WPS button|Compatibility â€”â€” Supports Windows 11/10/8.1/8/7/XP,Â Mac OS 10.15 and earlier, Linux|Interface â€”â€” USB 2.0|In an unlikely case of product quality related issue, we may ask you to reach out to brandâ€™s customer service support and seek resolution. We will require brand proof of issue to process replacement request.",https://m.media-amazon.com/images/I/41jxZkzNcnL._SX300_SY300_QL70_FMwebp_.jpg
B08D9NDZ1Y,"HP Deskjet 2331 Colour Printer, Scanner and Copier for Home/Small Office, Compact Size, Reliable, Easy Set-Up Through Smart App On Your Pc Connected Through USB, Ideal for Home.",Computers,Printers,18.198,"SIMPLE SET UP FROM YOUR PC: Use the HP Smart app to set up with USB in few easy steps. Automatic paper sensor : No;RELIABLE CONNECTIVITY : High-speed USB 2.0 Connectivity|Highly printer for your print, scan and copy needs; SAVE YOUR PRODUCTIVE TIME: High speed printing for Home needs; Black: Up to 7.5 ppm (ISO) ;Color: Up to 5.5 ppm (ISO)|PEACE OF MIND SERVICE SUPPORT: HP ON-SITE 1-YEAR WARRANTY (Use genuine HP 805 Black Original Ink Cartridge,HP 805 Tri-Colour Original Ink Cartridge)|VERSATILE PRINT/MEDIA OPTIONS: Supports A4; B5; A6; DL envelope|Control Method: Application",https://m.media-amazon.com/images/I/31df-HkJJ7L._SX300_SY300_QL70_FMwebp_.jpg
B07Z1Z77ZZ,"AirCase Protective Laptop Bag Sleeve fits Upto 14.1"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty",Computers,LaptopAccessories,4.196,"Innovative Design: This Laptop Case is made of soft puffy fabric inside which protect your device from scratches and also has 3D foam cushion around which insure 360 ÌŠ protection to your laptop.|Slim Profile: The slim design of Laptop sleeve allows men, women, girl, boy, college student you to use as a standalone case.|Carry only the essentials or place in your bag for added protection and computer is safe, easy to access, and glide smoothly.|Laptop Sleeve Case Cover is made of 4 layer protective material like High elastic canvas fabric,water-resistance neoprene,Impact-resistance neoprene,soft fluffy fabric.|COMPATIBLE for all the major brands of 14.1-Inches Laptops",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31A6Arm+F7L._SY300_SX300_.jpg
B0B3RHX6B6,Ambrane BCL-15 Lightning Cable for Smartphone (1.5m Black),Computers,Cables,1.676,"Upto 15W Fast Charging - Supports upto 15W fast charging and 480 Mbps data transfer speed.|Universal Compatibility - It is compatible with all lightning port enabled devices.|Unbreakable - Made of special braided outer with rugged interior bindings, it is an ultra-durable cable that wonâ€™t be affected by daily rough usage.|Ideal Length - It has an ideal length of 1.5 meters which is super convenient to use.|Made in India - This product is made in India at the Ambraneâ€™s manufacturing facility in Haryana.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/313Ja+mXy6L._SY300_SX300_.jpg
B08Y5KXR6Z,"PTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Type-C USB Devices for Charging Adapter (Black)",Computers,Cables,3.36,"Solero T241 data and charging cable is equipped with a Type-C USB port, the cable supports up to 2.4Amps of power output for powering and fast charging your smart device.|Charge & sync, this USB cable can charge and data sync simultaneously at 480Mbps speed, compatible with all devices with a C-Type USB port.|Durable PVC Outer Exterior: PVC cables are versatile, high in tensile strength, flexible, and good conductors.|pTron Solero T241 Type-C USB cable is 1 meter in length, optimized for easy use for your comfort at home or office, helps you to overcome distance restrictions.|This data and charging C-type USB cable has gone through scientific tests like 5000 times USB insert, 24 hours salt spray, and 10000+ bend life span which ensures long service life.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41CB7sKZvCL._SX300_SY300_QL70_FMwebp_.jpg
B085HY1DGR,Sounce Spiral Charger Cable Protector Data Cable Saver Charging Cord Protective Cable Cover Headphone MacBook Laptop Earphone Cell Phone Set of 3 (Cable Protector (12 Units)),Computers,Cables,4.196,"Protect cables: The cable protector was designed with highly flexible silicone, which can be applied as phone charger saver and charger protector to completely protect cables for all devices|Protection Effect : These cable saver protectors can protect wires and power cords from dirt, frays, tangles and knots; Reduce the risk of fraying and breaking|Touch Comfortable: The wiring protector is made of good quality TPU material, soft and touch comfortable, which can be applied to protect your headphone cords, charger cables and so on|Prolong Life Of Cables:The charger cable saver will help to prolong the life of your cable even the cable has been damaged|Easy to Install: A detailed usage is provided; All you need to do is install according to the steps in the manual",https://m.media-amazon.com/images/I/41nf9n-v3pL._SX300_SY300_QL70_ML2_.jpg
B08GYG6T12,"SanDisk Ultra SDHC UHS-I Card 32GB 120MB/s R for DSLR Cameras, for Full HD Recording, 10Y Warranty",Electronics,MemoryCards,3.36,Great choice for compact to mid-range point-and-shoot cameras|Quick transfer speeds up to 120MB/s to backup those moments|Up to 256GB* to store tons of pictures and even more Full HD video|Exceptional video recording performance with UHS Speed Class 1 (U1)5 and Class 10 rating for Full HD video (1080p)|Compatible with SanDisk SD UHS-I card reader6 for speeds up to 120MB/s,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41nmeIgWsZL._SX300_SY300_QL70_FMwebp_.jpg
B00LM4X0KU,"Parker Quink Ink Bottle, Blue",OfficeProducts,Paper,0.42,Blue colour is washable in nature.|30ml Bottle|High quality ink,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/4127NZ2xG6L._SX300_SY300_QL70_FMwebp_.jpg
B0BNXFDTZ2,"Fire-Boltt Tank 1.85"" Bluetooth Calling Smart Watch, 123 Sports Mode, 8 UI Interactions, Built in Speaker & Mic, 7 Days Battery & Fire-Boltt Health Suite",Electronics,SmartWatches,50.396,"Largest 1.85"" Display : View bigger on the screen with the industryâ€™s largest 1.85"" display covering every edge possible and providing a crystal-clear resolution of 240*280 pixels|Bluetooth Calling On The Go - With Fire-Boltt Tank Smart watch, you have the freedom to access a quick dial pad and sync speed dial contacts on the watch. Make calls through the watch while you are in a traffic jam or a packed transport.|123 Massive Sports Modes - This watch is equipped with 123 kinds of sports to cover your health metrics at every inch of life.|Fire-Boltt Health Suite - Stay updated about your health with this fitness tracker, Monitor your blood oxygen levels at all times, 24/7 dynamic HR tracking available|Swift Smart Realistic Notifications Alert - Get timely alerts and reminders from all your social apps on that smartwatch. One click functioning enables you to a phone free life",https://m.media-amazon.com/images/I/41vQwUamFcL._SX300_SY300_QL70_ML2_.jpg
B08CTQP51L,Robustrion [Anti-Scratch] & [Smudge Proof] [S Pen Compatible] Premium Tempered Glass Screen Protector for Samsung Tab S6 Lite 10.4 inch SM-P610/615 [Bubble Free],Computers,TabletAccessories,6.296,9H surface hardness ! that is highly durable & scratch resistant protects your Samsung Tab S6 Lite 10.4 inch against scratches & smudges.,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41PJLOoFNWL._SX300_SY300_QL70_FMwebp_.jpg
B09NY6TRXG,"POCO C31 (Royal Blue, 64 GB) (4 GB RAM)",Electronics,Smartphones,50.396,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB 16.59 cm (6.53 inch) HD+ Display 13MP + 2MP + 2MP | 5MP Front Camera 5000 mAh Lithium-ion Polymer Battery MediaTek Helio G35 Processor,https://m.media-amazon.com/images/I/41hI-UvnhFL._SX300_SY300_QL70_ML2_.jpg
B07NPBG1B4,"AmazonBasics High Speed 55 Watt Oscillating Pedestal Fan, 400mm Sweep Length, White (Without Remote)",Home,Fans,13.86,"High speed pedestal fan with top speed of 1456 RPM generating air delivery of 65 CMM to 73 CMM;Comes with aerodynamically designed blades and 3-speed options. Total sweep length 400mm|Cools wide areas using automated oscillation function with coverage of 78 degree. Jerk free and smooth oscillation for uniform cooling;Easy to operate with 3 angles of vertical tilting that can be adjusted with a single hand. Height can be adjusted from 115 cm to 135 cm. Power: 55 W|Tested against international standards on multiple parameters for durability, safety and performance. Tested for stability and safety against electric shock and fire hazard;2 years limited warranty on manufacturing defects|Mounting Type: Free Standing; Material Type: Plastic; Controller Type: Remote Control",https://m.media-amazon.com/images/I/418vOzm6DZL._SX300_SY300_QL70_FMwebp_.jpg
